ID,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,Aggression,Vision,Composure
192906,71,65,78,85,84,84,70,71,69,73,81,86
192598,87,81,83,75,90,86,83,81,82,69,78,76
192638,61,55,64,80,55,84,73,82,76,75,67,75
192789,71,76,67,76,57,78,73,76,75,80,62,69
190745,58,61,65,70,34,47,74,34,60,31,49,44
190813,87,87,93,75,80,73,69,71,64,51,78,73
189615,72,67,73,78,81,71,86,74,61,73,68,72
190717,79,87,80,80,79,79,91,76,86,83,74,73
190584,58,38,69,81,71,69,62,69,68,75,82,79
189805,48,52,54,76,57,83,88,71,84,54,69,76
189682,61,63,63,78,65,60,89,67,80,84,60,74
193348,77,73,83,77,91,87,51,65,71,61,80,79
189560,32,33,51,75,35,79,73,65,89,75,77,81
188042,84,75,88,81,82,78,75,75,74,77,82,85
188041,69,71,70,75,75,76,53,90,70,74,75,84
187052,64,65,71,78,63,68,70,82,74,83,74,80
186682,44,45,55,72,52,76,60,66,71,75,78,65
193198,58,61,60,75,53,85,67,84,85,83,74,80
198230,42,55,37,69,36,65,72,76,81,81,56,65
194209,75,68,82,76,58,79,72,69,78,51,74,74
202048,41,51,48,80,54,68,84,78,74,70,71,80
204024,52,38,64,82,54,54,51,87,71,75,70,77
203483,69,72,68,82,68,81,69,90,73,79,78,82
203299,85,88,81,75,62,77,73,73,75,53,73,76
202935,66,62,64,73,71,65,90,76,82,85,39,67
202857,85,85,82,77,78,84,75,71,70,75,75,80
202750,54,69,51,74,47,52,83,67,93,77,61,80
202648,67,66,74,76,75,83,60,76,68,75,83,82
202477,89,87,90,75,83,75,35,69,67,59,74,75
202335,51,55,35,79,41,84,71,67,91,88,64,74
201455,67,69,73,80,66,86,79,82,94,86,79,84
194333,27,29,38,79,40,48,66,20,68,22,48,31
200726,44,40,36,77,25,58,62,34,64,23,41,63
200315,88,90,79,73,79,81,71,72,61,48,71,71
199503,48,52,49,73,61,90,33,84,79,91,78,67
199354,78,79,72,80,70,82,65,68,70,67,78,76
198946,74,67,72,78,69,66,84,80,78,79,58,73
198784,82,81,79,78,87,83,69,80,70,77,79,77
198329,87,86,79,79,74,82,77,75,69,68,77,80
178509,41,43,54,81,53,84,82,54,88,76,77,79
196978,77,83,75,79,72,77,70,76,79,74,70,79
184484,55,53,66,77,61,84,65,77,64,57,80,80
170890,74,73,81,78,76,78,86,85,75,81,71,77
176919,51,52,70,78,57,53,67,38,83,45,55,60
226300,53,56,49,75,58,55,80,40,67,27,42,60
223597,81,76,80,76,78,70,81,92,66,83,69,72
224031,82,88,64,76,77,79,81,82,79,74,60,69
224196,67,77,60,76,63,61,84,79,78,83,63,73
224490,77,80,67,75,67,63,68,87,77,75,69,70
225116,41,48,37,74,48,53,68,29,65,22,21,67
225508,65,79,69,78,61,55,84,53,85,85,55,78
225663,77,84,88,82,81,78,67,88,57,76,80,80
226162,75,72,80,76,87,80,45,68,63,83,84,77
226221,63,68,59,76,57,39,78,74,77,80,32,68
226456,70,66,76,75,75,77,48,81,63,70,80,77
223249,40,42,41,71,57,55,64,32,62,33,50,45
226851,68,69,66,76,66,71,86,79,76,69,66,76
228093,79,84,73,81,57,82,71,79,87,50,76,74
228520,77,84,73,78,86,85,74,78,84,87,68,72
228687,69,76,72,75,64,86,73,73,79,32,77,76
230184,90,89,87,80,90,78,67,76,44,73,68,76
230216,85,82,73,76,66,57,57,81,71,62,66,67
230234,68,66,76,78,71,72,71,89,68,81,73,68
230251,62,78,67,75,69,75,71,87,82,84,72,76
230312,58,62,66,76,43,53,60,23,60,35,60,64
223578,65,70,64,84,39,79,72,70,77,83,66,76
222501,77,78,71,78,66,62,72,84,64,68,69,68
176635,66,59,74,77,70,70,40,50,50,44,88,83
216150,75,76,71,73,68,75,65,79,66,75,68,73
176550,34,34,44,73,50,58,75,29,38,20,50,57
173221,75,69,79,75,80,87,36,81,54,66,77,73
162240,69,71,77,71,90,77,79,66,83,73,78,90
159145,55,64,52,80,47,84,76,75,83,52,73,81
158121,47,51,38,76,45,58,49,28,65,22,48,58
156616,69,69,74,69,87,79,33,54,55,51,81,81
213516,81,75,83,82,85,78,62,82,64,67,77,73
204234,45,43,53,75,41,57,57,35,55,42,45,56
216145,66,74,64,79,66,56,76,78,76,81,33,70
216388,93,90,93,74,87,80,73,74,63,36,71,80
222028,67,52,76,82,65,48,68,85,68,83,79,83
216531,66,67,64,80,71,80,82,82,82,76,73,78
218339,78,63,87,79,87,81,71,90,59,74,79,71
219789,84,86,74,74,81,68,86,90,70,75,66,72
219809,63,65,60,75,56,72,75,78,87,85,70,77
220253,82,76,83,78,79,78,66,72,66,58,76,80
220523,33,54,49,74,32,68,70,66,89,80,56,75
220673,70,68,66,73,76,78,76,84,82,79,72,72
220793,68,80,60,77,55,66,75,70,83,84,49,75
221491,66,81,64,77,55,50,80,75,80,72,59,65
214047,75,75,74,83,71,76,81,93,77,75,77,76
204538,81,87,83,82,87,79,78,76,63,62,66,79
204259,76,78,78,80,74,56,81,80,67,80,64,76
210513,75,71,89,69,87,83,49,53,47,60,85,83
251809,57,63,59,75,41,65,78,82,88,79,57,74
252371,78,73,81,82,77,74,75,87,71,82,78,76
255475,93,90,92,74,85,69,57,78,57,72,77,78
212442,42,48,62,76,40,47,70,34,72,20,43,32
212404,79,79,82,70,79,80,51,70,69,50,80,78
212382,64,76,46,74,32,78,58,75,93,77,68,74
212096,73,67,78,78,79,81,52,71,63,52,77,70
211748,62,55,77,80,78,79,69,77,67,69,82,81
211241,77,82,78,78,79,75,67,76,66,63,65,72
211022,87,74,81,73,86,76,65,68,52,58,78,67
210897,70,74,67,79,63,76,90,70,80,81,43,70
210625,88,88,76,73,73,66,78,91,78,74,68,71
210324,75,75,77,83,77,68,61,86,64,47,81,81
247204,82,85,74,75,67,77,79,82,74,80,65,65
210315,77,76,78,77,76,84,81,67,69,65,68,83
209846,77,88,64,77,64,73,53,87,80,84,59,71
208165,69,68,44,80,51,52,37,78,83,82,56,75
208135,66,74,65,79,68,84,73,89,80,75,76,74
208104,44,47,45,75,48,55,63,32,71,19,52,46
207566,36,43,49,71,43,71,70,81,89,78,79,86
207494,78,75,83,81,84,79,65,79,60,74,79,77
206585,34,33,41,68,39,64,71,37,51,18,57,63
206545,57,55,70,79,67,77,69,74,63,69,82,76
206467,77,66,80,82,79,82,71,77,75,67,80,79
205923,68,69,68,78,68,65,74,79,69,73,72,72
138412,60,52,68,84,72,82,62,77,70,86,77,84
247851,66,68,71,77,73,66,59,84,72,74,82,80
41,59,44,72,71,76,67,40,51,62,58,90,89
244067,81,93,64,78,55,46,80,67,83,74,51,80
236480,69,71,73,79,77,82,80,80,73,74,76,75
243812,88,86,87,76,85,71,73,81,42,54,71,82
232432,74,76,76,80,77,82,76,75,78,62,70,78
232580,62,72,51,78,37,51,70,67,86,82,59,74
232665,42,51,55,77,73,77,56,73,76,83,74,65
232730,83,69,82,72,80,65,68,73,57,44,83,80
232756,78,86,73,79,62,42,81,73,81,79,40,76
233738,60,74,70,81,74,75,79,83,78,86,74,73
234035,79,85,75,74,78,61,71,78,59,62,63,67
234236,71,70,83,78,67,77,71,64,74,59,69,73
234612,90,89,92,76,82,75,33,72,55,65,79,79
235073,26,26,34,77,24,58,44,21,81,24,59,66
235688,80,82,50,78,56,59,81,73,79,84,56,71
206413,68,63,63,78,73,75,71,82,76,84,67,81
236506,67,56,62,76,61,55,81,71,82,75,65,77
239433,53,58,60,80,56,72,76,84,76,78,78,77
236572,85,84,82,78,79,64,64,86,68,78,75,75
241788,77,76,73,81,65,81,74,80,76,46,73,81
241637,70,73,75,79,69,76,74,85,81,78,80,78
240679,66,64,66,80,71,78,78,84,75,71,76,79
240243,84,86,85,78,78,77,74,75,66,67,75,82
242516,84,86,80,74,74,83,74,76,76,58,76,76
239301,74,68,72,77,79,68,88,83,76,84,73,81
237239,79,71,85,81,86,85,48,75,45,62,79,82
236632,86,85,90,75,86,73,56,73,64,55,79,79
237942,81,83,76,71,70,41,69,79,74,74,56,62
236610,84,85,75,74,79,84,76,71,85,57,58,72
199576,50,34,54,72,59,75,65,74,82,89,56,74
24630,43,49,50,74,60,59,71,34,70,32,65,64
178007,45,47,66,69,75,80,68,71,71,71,80,81
178088,61,50,76,79,89,72,58,53,34,46,82,84
203605,78,70,66,81,67,66,81,83,77,78,72,76
199189,68,69,65,76,61,81,64,65,76,74,78,80
199206,70,76,64,72,63,54,87,82,80,82,50,78
198658,75,76,74,80,83,74,65,90,76,77,76,78
198657,76,82,73,75,93,75,75,92,77,82,71,75
197837,68,72,64,64,62,55,85,73,88,80,32,66
146439,58,60,66,77,65,84,82,61,85,78,68,70
195096,55,63,66,81,52,83,52,87,79,81,75,82
199915,39,52,38,82,39,72,74,68,83,80,58,77
152908,79,67,75,78,76,74,68,68,62,83,68,79
156433,58,58,57,70,47,53,82,36,75,38,50,60
159261,58,63,71,80,76,84,67,61,71,44,77,78
163155,47,44,45,74,50,55,73,32,57,15,41,63
199715,73,78,71,78,60,77,69,73,76,61,77,74
200155,38,54,57,78,40,75,36,88,76,57,84,86
200159,51,53,42,78,54,65,77,33,73,29,66,59
201042,71,76,70,78,69,69,81,86,76,76,68,74
201417,69,68,67,80,67,76,82,81,72,76,68,70
201995,85,85,84,75,86,82,33,65,55,67,76,81
202493,83,82,76,77,75,81,76,76,66,80,71,73
194222,46,54,40,76,54,57,76,70,77,89,46,71
195093,62,67,65,78,38,83,79,68,88,75,76,77
189053,81,82,85,80,79,76,84,70,70,50,65,72
193469,51,50,47,76,53,59,77,73,80,79,60,70
187936,41,40,35,75,31,62,76,84,89,80,72,79
178213,50,47,33,79,58,77,72,77,78,72,77,73
178224,72,65,74,84,78,75,83,69,66,59,67,79
178415,64,53,64,76,70,78,68,92,73,80,81,79
180216,66,66,73,77,74,75,71,71,66,80,70,82
183394,65,81,64,76,58,83,70,85,90,85,68,74
184392,70,70,77,79,77,69,67,75,62,74,65,78
185103,62,63,61,77,58,95,79,67,73,84,74,83
186197,75,71,89,75,85,78,87,70,67,51,80,78
199652,68,67,74,77,67,76,61,74,62,66,79,79
186801,61,66,62,79,54,74,77,87,85,85,65,72
187607,63,66,55,75,35,79,65,78,94,80,77,79
188335,61,68,56,72,33,78,65,68,83,77,39,72
193408,68,75,66,75,60,83,80,83,87,81,68,77
189125,69,69,75,75,80,84,68,69,61,68,80,78
189280,63,53,74,77,78,76,67,86,68,81,77,77
189505,84,66,90,75,90,75,66,68,40,58,81,81
189606,54,55,64,74,65,73,80,81,77,80,64,77
189881,52,73,55,75,43,42,80,67,85,81,56,74
190243,41,46,41,73,31,59,67,38,78,25,25,44
191180,66,62,77,59,75,78,48,33,54,62,84,69
192678,61,61,62,73,51,81,75,66,79,71,67,82
192679,66,72,70,78,71,80,72,72,68,75,66,69
193171,74,72,71,75,73,75,71,63,64,85,57,69
193361,68,70,80,73,77,77,63,82,67,71,82,75
202849,30,34,29,75,28,83,69,66,90,85,60,72
243559,85,81,80,70,79,79,65,76,49,60,79,79
203747,82,84,78,76,77,52,64,75,58,72,66,70
203843,72,73,71,74,72,83,79,78,71,89,62,74
242187,82,78,79,77,79,73,63,67,49,58,78,75
241727,30,18,32,73,29,56,35,26,66,25,42,32
240753,82,77,77,77,73,78,70,74,72,61,76,77
240699,86,83,92,77,86,80,83,93,44,87,80,82
239817,71,69,69,77,69,64,71,83,81,77,78,78
239613,70,70,79,78,65,66,59,83,68,70,80,76
239380,85,80,85,76,82,72,67,76,63,65,76,82
238616,86,87,86,75,86,76,52,72,56,53,73,64
238476,51,66,39,72,34,66,64,65,92,75,59,78
238463,74,67,78,78,75,77,76,81,65,69,77,76
238067,82,84,78,78,81,79,65,74,88,80,76,70
237678,67,75,60,71,54,45,74,61,83,77,51,74
236791,68,64,68,75,59,81,55,84,73,58,79,78
236355,70,75,65,78,46,44,80,58,74,81,58,58
236045,74,79,70,75,71,58,77,82,75,79,60,69
242201,76,69,72,77,77,76,71,86,72,72,74,80
243238,78,79,72,82,73,75,68,73,69,57,64,74
228413,55,49,53,75,51,55,65,25,55,24,30,56
246147,83,84,81,77,76,83,67,74,69,59,73,76
244193,87,86,80,78,77,82,72,71,71,59,72,78
244253,60,70,62,76,57,80,75,79,87,68,76,75
244467,56,59,54,73,24,59,44,25,60,17,51,60
244622,84,83,84,76,77,78,81,83,69,66,67,76
245630,71,71,72,79,77,76,62,84,76,77,77,76
246104,76,78,80,73,75,77,72,81,74,52,80,79
246430,73,76,61,78,52,78,68,79,82,58,60,68
256630,76,68,85,73,81,65,52,78,50,63,83,80
246646,76,71,87,78,85,63,48,86,57,83,79,78
246844,79,78,76,74,68,65,57,80,62,69,51,66
248243,73,71,80,78,76,72,70,80,76,77,77,81
248695,68,79,61,75,58,48,78,73,80,79,47,70
252145,82,88,82,76,76,80,71,81,69,67,59,75
253163,73,80,47,75,55,41,76,65,81,77,48,72
235353,94,94,78,76,74,82,48,73,71,53,68,78
234835,55,56,36,79,43,50,60,74,81,82,44,64
234060,66,65,63,75,67,76,75,76,74,79,76,69
206651,73,62,67,80,68,82,63,78,69,72,80,78
230206,94,90,74,77,72,64,69,78,69,60,60,71
230183,77,80,68,72,58,84,78,89,67,94,56,77
229909,58,54,36,76,50,49,60,27,70,26,63,69
208295,52,63,61,78,60,67,82,73,75,84,71,76
208268,58,53,62,76,54,80,69,81,78,75,74,74
243630,83,87,77,74,71,75,86,85,75,33,73,81
206590,69,67,76,74,73,74,64,78,56,52,77,75
230285,54,62,51,74,51,45,72,71,93,80,59,66
206534,71,75,69,80,66,80,68,91,76,62,71,74
205966,78,70,90,74,94,73,38,72,50,70,76,74
205409,55,42,65,78,50,53,65,38,75,45,25,63
205192,74,74,81,81,75,74,58,65,55,47,85,75
204614,84,77,88,73,86,69,90,81,50,73,66,71
204082,53,64,55,75,51,50,74,61,84,74,59,81
230212,67,69,49,79,59,43,88,63,74,88,47,70
230360,84,73,77,80,72,72,68,88,67,73,64,80
233486,62,70,38,68,53,40,84,60,82,68,31,58
231352,61,77,61,79,53,78,70,69,79,49,67,73
232487,73,60,71,73,76,71,89,80,65,78,75,80
232229,58,58,56,77,32,58,67,30,70,22,58,54
232080,84,82,82,75,81,75,63,85,65,57,76,73
231887,63,70,73,76,69,81,55,76,72,71,79,78
231691,48,45,60,69,53,52,73,40,70,20,47,59
231410,82,74,89,72,91,70,66,67,44,41,78,69
231340,87,85,82,75,71,65,80,93,73,87,70,75
230385,82,80,88,65,86,68,57,75,46,26,69,71
230460,81,75,79,78,78,60,69,58,49,58,75,69
230442,77,70,70,68,67,87,89,74,79,62,65,80
167397,59,54,73,79,77,78,86,60,70,73,63,80
230440,74,73,82,74,80,78,83,65,90,55,65,72
230426,80,86,90,69,74,80,55,74,35,45,77,60
230406,90,78,73,77,77,77,50,69,72,63,75,62
165229,53,54,59,77,60,54,82,63,77,81,56,74
228881,79,76,81,76,79,62,72,79,65,80,54,74
170368,74,67,77,79,75,81,56,61,64,90,78,75
214097,71,70,72,77,74,77,72,84,68,73,78,78
219733,58,61,57,79,31,79,75,76,89,69,69,75
219581,63,70,61,76,57,44,80,71,83,79,55,67
217546,67,72,64,75,64,76,74,85,77,79,44,68
217036,87,89,85,74,78,61,62,91,51,63,73,60
216643,70,74,67,78,66,72,73,80,72,70,71,78
216320,74,77,74,80,69,77,63,80,81,76,74,78
216194,44,38,66,79,75,72,65,92,80,82,71,71
215590,79,76,81,82,79,72,73,79,57,74,76,77
215353,66,60,68,77,71,79,87,68,78,72,65,76
214766,50,51,35,74,48,66,88,81,87,78,33,64
214092,74,76,80,76,78,65,58,75,64,43,79,76
219985,65,65,69,77,65,78,75,77,72,72,80,81
214040,83,89,85,71,67,68,85,87,74,74,69,79
213956,97,96,85,66,88,78,79,77,87,70,67,73
213951,54,51,57,80,25,53,57,42,79,22,15,41
213577,77,78,77,75,72,81,76,76,76,71,73,77
213331,63,71,48,75,38,44,70,64,92,77,56,74
212419,62,81,55,79,46,61,71,72,84,86,57,71
212213,75,74,77,75,82,69,75,88,59,68,75,81
212207,75,70,86,80,87,77,63,83,61,69,80,76
211591,75,81,74,78,66,82,86,79,85,75,69,76
210930,69,63,74,78,75,63,62,85,62,41,84,77
219792,60,60,70,73,68,75,71,91,67,73,74,67
220883,83,79,84,79,81,80,83,85,67,87,75,81
210736,83,78,75,75,76,80,67,70,57,69,57,72
225341,53,53,39,75,58,47,78,72,76,77,52,67
227890,84,79,81,79,72,83,57,78,60,74,74,75
227678,73,81,64,80,71,58,78,71,77,75,58,77
227535,69,77,70,78,68,69,73,86,70,78,76,80
227174,79,83,86,76,67,64,80,87,56,63,67,72
227055,93,93,91,74,89,77,67,88,48,60,73,76
226789,72,75,74,75,65,70,70,80,72,67,78,72
226766,94,86,92,77,93,66,65,75,30,67,78,78
225719,75,74,73,77,72,81,57,71,73,71,71,68
225711,72,76,73,77,71,51,84,74,77,77,69,81
225659,53,55,49,75,50,77,42,77,79,83,65,70
225263,57,60,46,76,58,67,83,77,86,78,64,81
221697,79,89,79,77,73,75,92,88,76,34,74,66
224371,78,75,79,77,82,71,63,78,62,56,74,72
224254,92,89,91,77,85,83,65,89,73,56,75,70
224069,83,87,78,79,73,81,71,76,74,48,73,76
224003,45,49,45,76,45,56,56,42,67,25,33,53
223273,63,65,72,76,54,78,70,78,75,76,77,74
223053,81,81,91,77,85,69,33,75,47,27,69,75
222943,79,85,83,73,77,69,34,72,67,60,76,76
222558,84,89,67,77,65,80,73,80,78,78,69,74
222493,54,73,54,76,52,58,74,67,81,74,59,68
221832,78,77,69,67,78,81,68,78,70,70,69,72
210881,73,67,77,76,80,83,75,90,75,79,76,68
228336,61,75,68,81,65,65,48,70,72,50,82,81
177633,71,71,72,80,75,79,75,55,68,72,62,70
208334,67,53,68,80,68,69,80,78,74,74,74,78
171897,67,62,79,77,87,73,71,81,60,74,82,76
175379,59,51,66,77,69,84,32,57,62,55,84,71
175254,73,74,59,79,67,84,75,59,91,80,68,77
173909,66,72,72,72,70,84,78,54,80,82,78,82
173306,77,77,76,75,69,73,69,76,64,78,75,81
172962,77,76,75,74,79,74,66,78,68,66,72,75
174543,58,54,63,72,62,63,81,39,69,40,69,64
208364,79,85,87,76,70,78,86,93,74,78,63,78
208920,80,73,72,76,68,63,89,74,76,72,66,76
209973,80,79,72,76,64,79,83,77,87,66,58,74
210372,72,71,80,71,73,72,58,67,51,48,80,75
210537,84,74,90,78,91,77,90,76,57,67,73,75
210665,64,62,61,77,59,79,85,82,79,77,65,74
176772,48,45,54,68,58,52,67,35,73,32,31,57
234730,84,83,84,73,83,64,72,84,70,78,58,73
235844,67,71,62,75,66,69,76,85,84,83,62,68
235794,77,77,81,70,80,68,67,77,68,58,76,77
235173,69,63,64,72,70,74,74,82,90,76,73,75
234833,43,43,42,75,41,54,58,34,67,25,42,38
234777,54,52,58,72,49,56,71,39,69,31,58,56
234772,88,90,80,67,85,68,59,71,43,53,73,66
234468,73,61,82,74,73,70,62,71,64,71,80,76
234678,86,91,67,74,64,65,84,90,74,73,65,70
234568,80,79,82,79,72,80,71,80,71,80,77,75
227275,39,43,35,75,37,55,61,35,75,24,52,53
234426,65,64,63,78,57,52,90,92,81,82,44,70
236403,69,79,55,76,55,65,72,75,78,74,71,78
227476,77,84,69,79,65,75,78,78,76,90,59,76
235889,84,78,84,71,82,83,47,67,50,37,74,68
236499,69,65,74,80,74,76,66,73,66,74,73,77
236441,86,82,81,75,80,73,50,88,89,84,76,78
236477,88,86,90,68,81,77,71,70,67,65,78,75
227508,61,65,61,74,64,76,71,79,79,68,76,72
227528,89,90,89,77,79,80,63,81,67,75,71,78
227536,86,88,66,77,50,80,76,89,90,89,67,72
227927,78,74,72,75,80,38,75,78,61,70,64,73
228295,55,58,54,78,61,48,81,68,78,75,57,72
228302,78,78,77,75,64,78,67,83,76,72,66,64
228414,80,79,85,71,88,74,66,71,60,61,78,70
229167,93,75,90,77,82,85,47,76,60,67,70,79
212623,72,78,75,77,70,78,81,73,71,69,68,69
212602,69,72,66,75,62,45,82,71,78,85,51,72
238041,82,81,82,71,89,65,85,80,67,77,52,66
237520,74,77,75,76,75,84,70,88,82,82,73,77
236786,83,84,73,76,68,78,72,70,68,55,76,74
236772,78,79,78,73,61,84,69,74,69,40,78,80
236639,56,54,60,74,55,81,80,79,75,81,78,75
236593,75,76,81,79,69,75,55,76,58,42,81,78
236532,54,75,64,75,59,56,66,73,78,73,65,74
225997,84,80,78,77,78,73,71,74,70,71,75,74
236496,73,75,74,75,70,74,69,80,72,82,77,74
226637,68,64,64,73,65,51,60,68,70,70,37,64
225014,75,74,84,75,80,65,58,78,66,63,76,74
225793,74,90,70,74,66,53,80,80,83,81,56,68
188988,76,66,84,72,89,76,75,53,31,48,77,76
183353,71,71,62,75,54,67,87,79,71,75,65,64
183899,85,79,78,75,88,75,76,66,47,63,75,70
184703,61,63,86,80,91,80,74,81,63,68,80,81
184858,75,78,71,75,64,78,84,82,84,54,59,67
185221,53,51,62,70,61,78,77,81,79,80,67,84
185239,65,77,63,77,61,62,82,54,77,70,59,78
188044,84,84,88,75,75,74,82,77,75,55,72,70
188081,84,82,85,73,76,74,79,78,72,52,79,82
188103,71,70,74,73,77,83,63,67,71,65,82,82
189068,43,47,33,81,33,80,44,63,87,75,69,81
181098,51,51,65,74,70,55,67,60,62,63,69,85
189250,66,71,64,76,83,85,77,74,87,76,69,76
189472,50,60,67,72,51,66,87,78,89,78,47,66
190143,67,67,66,77,66,69,68,69,67,72,68,71
190149,81,82,75,75,78,73,77,87,73,77,70,75
190432,63,60,65,69,68,73,78,73,73,78,75,61
190577,76,74,86,76,79,84,66,88,61,81,74,62
190875,60,57,68,79,54,85,90,86,87,86,73,75
192045,86,82,76,74,74,75,69,91,77,69,73,75
192342,54,54,65,73,60,86,33,61,87,79,81,73
181820,64,65,77,77,66,82,73,45,70,50,80,78
180808,72,71,72,79,75,59,76,78,75,72,68,79
193254,64,79,62,73,55,75,59,82,81,78,67,70
172114,58,49,70,81,75,80,67,77,68,53,79,86
20775,72,72,80,72,84,78,63,54,59,68,83,82
49000,33,41,65,73,51,53,73,30,71,45,61,68
146748,45,43,44,73,40,53,66,40,73,40,55,65
146758,54,52,62,79,59,78,75,49,72,83,74,76
152916,65,66,75,72,82,73,67,70,66,86,83,85
154472,33,39,34,84,32,87,46,33,88,77,72,79
158963,40,42,69,70,84,77,56,65,58,78,76,80
165109,63,60,67,80,67,79,62,81,70,75,60,76
170597,43,35,48,72,42,53,72,36,63,36,52,52
172879,60,66,52,75,59,77,73,64,85,87,45,74
180714,37,40,44,74,30,55,62,34,71,35,55,65
173432,60,55,65,76,60,64,72,64,72,77,59,75
173521,55,55,54,74,56,65,90,69,74,78,48,71
173608,56,54,60,79,34,78,80,63,76,63,68,66
176600,82,84,79,76,73,82,83,69,64,66,75,78
177326,69,65,76,74,73,75,60,58,37,52,77,75
178250,35,43,61,74,66,82,81,75,91,89,66,73
179605,69,67,80,80,78,76,37,78,71,87,79,83
179789,40,58,55,72,59,57,81,73,79,81,40,73
180334,43,42,40,73,45,74,87,66,90,85,58,71
192816,63,56,63,75,50,67,86,76,83,84,50,58
193290,79,80,81,77,70,77,81,76,75,69,74,76
225309,76,61,82,75,78,82,67,79,65,57,78,72
222709,69,67,69,76,69,77,71,93,76,90,75,79
220287,67,71,61,75,44,77,84,72,83,46,61,68
220421,89,88,83,75,92,68,66,84,73,77,66,74
220502,80,76,79,76,73,72,46,72,66,72,77,71
220621,79,76,85,73,78,75,56,69,49,52,77,74
221174,89,91,90,77,85,82,66,82,57,49,65,77
222357,83,86,67,76,67,84,73,79,85,78,72,74
222390,75,71,84,77,88,76,77,80,64,72,77,76
222400,68,53,83,77,82,63,52,76,61,78,76,83
222509,66,55,79,75,77,76,51,75,61,75,76,80
223550,49,51,32,74,51,55,75,35,72,22,48,55
220085,77,71,78,75,77,81,66,70,64,44,75,72
223874,71,68,77,75,89,75,73,82,69,75,74,75
223898,31,27,21,67,34,55,70,36,68,29,21,55
224221,55,60,48,75,58,73,74,69,83,80,61,72
224389,85,84,82,75,77,80,73,78,69,72,75,73
224422,90,81,88,67,82,80,61,68,63,56,68,73
224574,84,87,91,70,83,72,64,85,57,67,73,69
233531,86,80,92,75,95,74,49,73,56,43,73,80
225024,70,75,67,77,64,55,78,76,75,81,62,74
225126,61,55,74,73,64,75,75,91,65,69,65,69
220132,69,68,63,73,71,48,81,80,71,82,50,67
219522,49,42,40,72,50,50,67,40,63,23,36,41
193601,55,53,33,69,49,54,81,57,77,79,22,72
215071,84,83,83,75,81,79,75,84,73,84,74,80
213013,93,94,93,76,92,79,76,91,74,66,68,67
213160,74,78,70,77,65,68,63,90,66,69,72,73
213655,75,79,77,74,75,72,47,74,72,54,75,73
213761,73,75,79,75,52,80,71,73,78,57,74,78
213874,69,74,76,74,77,78,71,77,73,77,77,77
214009,72,71,71,73,70,72,72,92,78,77,66,64
214947,66,78,64,74,63,82,77,67,79,84,72,72
214977,71,70,69,74,70,61,79,82,74,77,75,72
215057,54,42,58,74,61,73,54,82,81,80,74,77
215160,78,82,82,74,70,78,60,90,77,77,68,74
219391,66,66,63,72,70,79,74,77,71,85,70,80
215441,69,72,68,74,63,76,77,70,80,72,68,72
215502,46,42,33,72,54,53,57,34,56,19,62,65
216258,92,89,83,77,74,76,70,75,67,40,69,73
216435,66,60,76,73,85,62,79,83,56,57,74,74
216497,80,76,79,77,76,82,59,70,67,36,74,69
217196,50,43,46,78,45,48,34,73,90,82,30,74
217877,86,75,83,73,79,69,82,70,57,56,72,81
218659,73,74,69,74,63,65,61,78,66,63,62,65
219145,34,34,31,75,32,58,68,59,91,80,43,71
234128,87,89,90,73,79,72,56,68,44,55,75,78
235945,50,50,67,72,65,66,57,72,66,71,80,74
233500,92,87,94,71,86,68,89,77,58,56,75,71
202851,85,80,80,75,72,79,42,49,53,53,75,75
202562,87,88,77,77,81,75,71,75,72,72,71,77
202371,67,77,63,72,47,80,72,83,83,73,71,74
202282,72,73,77,77,65,80,71,83,68,69,75,70
201505,57,55,45,72,55,77,78,65,81,77,69,70
201454,66,75,70,71,62,80,71,74,65,74,69,75
201377,71,74,76,73,70,68,88,69,78,88,58,75
201325,46,43,51,74,38,56,65,42,73,33,47,44
201315,40,62,69,75,54,68,76,68,83,82,49,75
200536,82,90,71,75,73,65,63,77,79,75,75,74
200215,69,52,69,76,74,73,76,76,74,85,72,78
200094,73,77,80,73,74,81,67,78,75,77,74,72
199641,37,35,36,74,34,56,70,26,67,29,49,62
199580,71,67,54,75,47,62,78,82,84,80,62,70
199069,75,75,72,74,63,77,75,71,86,76,76,82
199005,53,52,53,71,50,62,78,34,65,36,68,64
198140,80,75,74,73,66,75,82,82,81,78,72,72
198129,61,66,69,75,72,67,69,83,76,72,68,80
198118,61,72,53,77,50,78,75,74,80,80,65,75
197948,46,45,53,78,54,75,77,58,82,81,46,77
197083,67,66,74,77,67,76,77,82,75,72,75,74
196147,79,69,70,72,82,80,86,82,80,77,75,73
202789,36,39,40,79,42,50,72,31,67,26,36,34
203177,76,78,67,76,62,74,74,81,78,70,66,68
212153,50,55,62,72,62,76,62,75,75,78,72,74
203487,54,62,60,74,51,51,83,69,83,82,40,73
211784,79,76,76,79,81,78,59,74,67,80,69,69
