ID,TotalStats,BaseStats,Overall,Potential,Growth
202371,2077,444,77,77,0
202282,2079,438,77,77,0
201505,1881,400,77,77,0
201454,2051,431,77,77,0
201377,1827,390,77,78,1
201325,1238,425,77,77,0
201315,1795,376,77,77,0
200536,1973,431,77,77,0
200215,1993,421,77,77,0
200094,2045,443,77,78,1
199641,1230,414,77,79,2
199580,1821,405,77,78,1
199069,1940,415,77,77,0
199005,1354,441,77,79,2
198140,1991,420,77,77,0
198129,1901,407,77,77,0
198118,1931,413,77,77,0
197948,1810,382,77,77,0
197083,2126,440,77,77,0
196147,2115,438,77,77,0
202789,1153,411,77,79,2
203177,1965,434,77,77,0
212153,1940,412,77,77,0
203487,1620,355,77,80,3
211784,1934,407,77,82,5
211575,1994,416,77,77,0
211454,1955,410,77,77,0
211320,1676,367,77,79,2
211147,2045,435,77,80,3
210864,1872,412,77,78,1
210617,1912,402,77,77,0
209440,1929,406,77,77,0
209288,2039,421,77,77,0
208777,1960,407,77,80,3
208004,1849,402,77,77,0
207948,1967,417,77,78,1
207791,1975,430,77,78,1
207664,1817,379,77,77,0
232999,1937,421,77,83,6
206652,1217,429,77,79,2
206493,1648,348,77,77,0
206075,1243,419,77,80,3
204876,2002,435,77,77,0
204341,1752,366,77,77,0
203757,1888,402,77,77,0
195479,2147,453,77,77,0
195272,2105,439,77,77,0
194958,2077,432,77,77,0
194932,1963,411,77,77,0
243388,1890,412,77,82,5
243647,1030,402,77,84,7
244263,1737,384,77,80,3
244621,1842,406,77,80,3
244892,1947,408,77,84,7
245037,1795,390,77,86,9
245155,2026,447,77,86,9
245158,1946,422,77,86,9
245541,1919,411,77,87,10
246172,1867,408,77,85,8
246186,1843,395,77,85,8
246242,1774,387,77,83,6
246420,1812,401,77,88,11
247030,2151,452,77,78,1
247257,1667,370,77,85,8
251116,2102,449,77,78,1
251412,1861,394,77,81,4
252308,1831,405,77,81,4
253109,1987,427,77,83,6
253727,2161,461,77,82,5
254796,1897,411,77,88,11
243282,1978,417,77,83,6
243015,1942,424,77,82,5
242656,1192,418,77,85,8
239901,1792,387,77,82,5
194806,1736,368,77,77,0
194229,1820,388,77,77,0
194022,2013,432,77,77,0
238160,1704,377,77,83,6
238744,2157,461,77,82,5
238857,1971,429,77,78,1
238896,1725,376,77,82,5
239093,2012,436,77,77,0
239482,1879,407,77,84,7
240471,2075,438,77,80,3
241771,1959,429,77,77,0
240690,1903,410,77,83,6
240702,1932,416,77,80,3
240740,1886,403,77,87,10
241049,1876,406,77,82,5
241096,2082,445,77,86,9
241184,1976,434,77,80,3
241202,1848,401,77,84,7
241508,1945,419,77,87,10
241721,1838,406,77,82,5
212067,1286,415,77,77,0
207421,1933,403,77,78,1
212245,2019,434,77,78,1
230331,2047,437,77,77,0
232440,1964,411,77,81,4
232144,1684,371,77,82,5
212501,2093,441,77,80,3
232104,1926,422,77,82,5
231633,1677,365,77,83,6
231628,1919,407,77,84,7
231554,1901,417,77,83,6
231521,2019,422,77,83,6
231318,2092,441,77,83,6
231102,2030,426,77,83,6
230977,1986,428,77,78,1
230965,2080,452,77,82,5
230899,1848,399,77,83,6
230717,1941,415,77,80,3
230431,2004,430,77,77,0
230402,1761,398,77,77,0
230384,2005,436,77,77,0
230379,1667,368,77,77,0
230371,1947,415,77,77,0
212491,2004,435,77,78,1
230349,1920,416,77,77,0
230346,1784,392,77,77,0
230337,2087,432,77,77,0
232862,1898,394,77,77,0
230269,1911,392,77,77,0
232905,2033,438,77,77,0
229773,1924,418,77,79,2
229752,2079,450,77,80,3
229942,1566,349,77,82,5
229971,1970,424,77,80,3
230043,2045,443,77,80,3
230182,1259,413,77,77,0
230197,1920,412,77,77,0
230241,2026,424,77,77,0
207554,1958,424,76,76,0
205391,1976,425,76,77,1
205407,2052,425,76,76,0
205566,2015,431,76,76,0
206003,1282,421,76,79,3
206058,1891,402,76,76,0
206306,2004,415,76,76,0
206115,1869,404,76,79,3
206225,2006,422,76,76,0
206304,2028,411,76,76,0
204308,1276,418,76,78,2
206516,1967,413,76,78,2
205346,1919,420,76,76,0
204529,1843,390,76,76,0
205201,2057,436,76,79,3
202429,1963,422,76,76,0
204277,2028,431,76,76,0
204125,2035,431,76,76,0
204105,2033,432,76,76,0
204077,1835,400,76,79,3
203741,1945,425,76,76,0
203030,1602,332,76,76,0
204691,1996,414,76,76,0
202599,2020,422,76,76,0
202201,1911,411,76,76,0
205186,1449,451,76,76,0
201982,2077,437,76,76,0
201976,1242,415,76,78,2
201956,1761,382,76,76,0
201858,1943,401,76,76,0
246708,1976,424,76,76,0
246785,1715,359,76,86,10
204760,1957,417,76,76,0
205083,2027,423,76,76,0
202685,1969,418,76,76,0
212228,1966,414,76,80,4
212127,1970,419,76,76,0
212204,1636,358,76,77,1
216549,1888,409,76,79,3
216700,1975,426,76,76,0
216939,1191,418,76,76,0
217699,1906,392,76,76,0
219244,1297,430,76,80,4
219681,2038,433,76,77,1
220196,1937,410,76,82,6
220477,1585,350,76,76,0
220570,1563,337,76,82,6
220659,2032,432,76,79,3
220746,1966,419,76,78,2
220831,1982,435,76,81,5
221714,1961,420,76,81,5
221841,1970,415,76,82,6
222368,1826,390,76,79,3
222404,2009,435,76,82,6
222461,1788,392,76,77,1
222515,1852,395,76,76,0
222715,1917,406,76,78,2
223113,1791,383,76,79,3
223154,2083,452,76,79,3
223329,1925,413,76,77,1
223627,1942,407,76,76,0
223690,1197,422,76,78,2
224116,1816,380,76,76,0
224151,1933,412,76,76,0
224158,2040,435,76,79,3
216433,1890,401,76,77,1
216350,1931,423,76,76,0
216065,1263,415,76,76,0
213135,1845,397,76,79,3
212219,1858,403,76,79,3
212232,1957,407,76,76,0
212242,2085,434,76,77,1
212260,1919,408,76,76,0
212269,2093,445,76,80,4
212300,1732,380,76,79,3
212678,2010,419,76,77,1
212692,1850,391,76,78,2
212715,1960,422,76,76,0
212811,2067,436,76,76,0
212883,1895,405,76,79,3
212977,1876,415,76,79,3
213388,1857,391,76,76,0
215785,1910,414,76,79,3
214491,1855,406,76,76,0
214781,1978,415,76,76,0
214988,2065,436,76,76,0
215051,1736,378,76,76,0
215064,1799,376,76,76,0
215108,2047,441,76,76,0
215119,2071,431,76,77,1
215270,1974,407,76,76,0
215399,1887,409,76,79,3
215455,1952,419,76,77,1
215689,1816,395,76,79,3
215699,1853,401,76,76,0
206654,1601,350,76,78,2
205211,1340,416,76,76,0
207557,1193,414,76,76,0
225859,1767,396,76,79,3
224396,1595,359,76,76,0
224520,1865,404,76,81,5
224540,1934,415,76,80,4
224739,2031,434,76,78,2
224869,1754,376,76,77,1
225783,1789,397,76,81,5
225863,1925,419,76,81,5
170320,2025,432,76,76,0
225951,1936,413,76,77,1
226093,1937,414,76,81,5
226229,1843,398,76,81,5
226268,2013,418,76,81,5
226377,1938,411,76,76,0
226853,1983,440,76,80,4
2147,1172,409,76,76,0
104389,1187,413,76,76,0
143121,2024,418,76,76,0
146296,1317,426,76,76,0
146963,1954,411,76,76,0
151508,1997,396,76,76,0
152554,1880,400,76,76,0
154950,2062,436,76,76,0
158625,1788,367,76,76,0
162895,1900,380,76,76,0
163264,1291,431,76,76,0
163925,1879,384,76,76,0
164859,1894,400,76,76,0
167575,1214,417,76,76,0
167959,1174,408,76,76,0
168621,2006,426,76,76,0
169705,1972,418,76,76,0
227222,1908,409,76,79,3
227234,1899,402,76,81,5
227236,2058,448,76,80,4
234574,1990,433,76,82,6
236679,1896,406,76,81,5
236276,1882,414,76,80,4
236264,1913,421,76,80,4
236221,1978,416,76,76,0
235944,1895,408,76,82,6
235875,1921,420,76,79,3
235619,1798,382,76,84,8
235424,1888,401,76,79,3
235183,1138,414,76,82,6
235149,1886,404,76,81,5
235134,1957,422,76,79,3
235008,2161,450,76,83,7
234826,1752,378,76,83,7
234711,1838,390,76,80,4
230280,1720,378,76,76,0
207715,1847,395,76,76,0
230189,1966,414,76,76,0
230065,2062,440,76,81,5
230020,2046,433,76,76,0
229862,1864,400,76,83,7
229517,1885,398,76,77,1
229469,1835,403,76,76,0
228819,1930,412,76,81,5
228789,1230,415,76,82,6
228747,1897,413,76,79,3
228708,1966,415,76,83,7
228635,1897,396,76,81,5
228579,1944,415,76,79,3
228386,1626,361,76,81,5
228092,1958,425,76,82,6
169706,1943,396,76,76,0
170370,2056,428,76,76,0
237043,2001,422,76,83,7
194794,1927,404,76,76,0
198581,1648,370,76,76,0
198368,1917,398,76,76,0
198006,2038,422,76,76,0
195668,1176,429,76,76,0
194879,1854,395,76,76,0
194845,1943,411,76,76,0
193881,1892,397,76,76,0
170719,1835,372,76,76,0
193683,1985,416,76,76,0
193352,2105,435,76,76,0
193331,1268,428,76,77,1
193116,1915,394,76,76,0
192665,1136,402,76,76,0
192641,1912,419,76,76,0
198719,1808,387,76,76,0
199393,1749,373,76,76,0
199561,1943,401,76,76,0
199577,1764,373,76,77,1
199633,1996,422,76,76,0
199745,1849,388,76,76,0
199767,2073,430,76,76,0
199813,1916,406,76,76,0
200110,1251,418,76,77,1
200316,1213,410,76,78,2
200529,2038,434,76,76,0
200677,1698,373,76,76,0
201118,2016,422,76,76,0
201144,1950,404,76,76,0
201262,2085,421,76,76,0
201389,2016,428,76,76,0
201510,2035,432,76,76,0
192593,1254,423,76,76,0
192041,1695,376,76,76,0
191627,2019,424,76,77,1
184826,2026,414,76,76,0
170733,1839,396,76,76,0
173208,2067,430,76,76,0
173474,2139,438,76,76,0
176526,1339,423,76,76,0
176930,2032,418,76,76,0
179765,2069,442,76,76,0
181318,1956,407,76,76,0
182495,1899,404,76,76,0
182945,1960,410,76,76,0
183108,2039,432,76,76,0
183130,2008,418,76,76,0
183569,1866,401,76,76,0
184144,1891,387,76,76,0
184190,1555,319,76,76,0
186098,1280,427,76,76,0
190765,2026,408,76,76,0
186156,1877,409,76,76,0
186190,2075,440,76,76,0
186200,1947,410,76,76,0
186537,1995,415,76,76,0
186627,1851,402,76,76,0
187491,1928,406,76,76,0
187735,2071,430,76,76,0
188955,1909,402,76,76,0
189060,1854,385,76,76,0
189156,1838,371,76,76,0
189251,2041,423,76,76,0
189454,1940,412,76,76,0
189712,2002,425,76,76,0
190362,1812,389,76,76,0
236920,1871,405,76,83,7
227772,1979,426,76,76,0
237135,1966,414,76,76,0
233556,1921,410,76,82,6
230348,1969,412,76,76,0
230373,1939,395,76,76,0
230425,1928,405,76,76,0
230453,1889,399,76,76,0
230457,1974,412,76,76,0
230463,1894,397,76,76,0
230475,1842,386,76,76,0
230613,1884,406,76,78,2
230975,1904,418,76,79,3
231366,1643,359,76,79,3
231390,2094,446,76,82,6
231416,1846,400,76,81,5
231936,1664,377,76,85,9
232381,1835,399,76,80,4
232498,1950,414,76,76,0
232639,1853,398,76,82,6
233301,1978,430,76,81,5
230328,1177,418,76,76,0
230318,1346,432,76,79,3
211093,2064,446,76,76,0
244373,1986,421,76,76,0
242663,1778,396,76,82,6
242664,2002,430,76,81,5
242816,1907,405,76,85,9
243007,2014,442,76,76,0
243715,1756,387,76,84,8
244261,1963,413,76,84,8
244316,1164,423,76,83,7
244374,1995,424,76,84,8
246618,1909,409,76,87,11
244380,1721,381,76,83,7
244393,1944,412,76,83,7
244749,1771,379,76,80,4
244778,1896,407,76,85,9
244915,1627,363,76,84,8
244960,1966,418,76,83,7
245388,1782,398,76,84,8
233493,1877,420,76,80,4
233631,1928,423,76,79,3
242577,2045,427,76,83,7
233848,1855,409,76,83,7
210602,1964,428,76,76,0
210679,1649,361,76,77,1
210719,1781,389,76,78,2
210896,2116,444,76,77,1
257179,1676,378,76,86,10
256790,1736,379,76,88,12
253290,1982,428,76,82,6
253124,1987,430,76,85,9
253072,1961,425,76,85,9
253004,1814,391,76,90,14
251804,1974,432,76,85,9
251566,1883,412,76,88,12
251528,1782,396,76,83,7
251221,2042,432,76,80,4
247641,1808,402,76,86,10
246791,1829,398,76,86,10
211368,1895,404,76,77,1
210438,1796,377,76,76,0
210384,1993,432,76,76,0
210282,2024,431,76,76,0
208224,1953,411,76,76,0
233959,1797,402,76,79,3
234078,1947,419,76,81,5
234171,1805,389,76,79,3
237184,2005,431,76,82,6
208001,1932,420,76,77,1
208045,1968,422,76,76,0
208053,1889,394,76,76,0
208250,2009,420,76,76,0
210047,2011,414,76,77,1
208375,1150,404,76,79,3
208498,1877,387,76,76,0
208509,1999,423,76,77,1
208787,2052,425,76,77,1
209039,1858,397,76,76,0
209329,1830,392,76,79,3
209744,1945,424,76,76,0
242578,1706,374,76,84,8
230317,1129,405,76,76,0
242380,1992,418,76,82,6
240273,1776,386,76,86,10
241497,1918,415,76,80,4
241187,1882,418,76,84,8
240915,1925,417,76,84,8
240754,2067,447,76,80,4
240716,1895,412,76,84,8
240458,1925,405,76,82,6
239956,1836,395,76,85,9
242374,1795,397,76,83,7
239890,1707,382,76,85,9
239580,1637,363,76,82,6
238227,1959,422,76,83,7
238095,1720,389,76,83,7
238033,1081,403,76,76,0
237646,1881,417,76,80,4
241707,1850,405,76,83,7
211108,1922,412,76,76,0
242348,1826,389,76,77,1
242118,1980,425,76,82,6
241907,1820,388,76,84,8
231826,1800,387,75,79,4
224510,2001,413,75,75,0
183714,1744,368,75,75,0
158626,2027,423,75,75,0
215202,1909,402,75,75,0
213666,1924,416,75,78,3
190113,1290,434,75,75,0
244385,1022,399,75,79,4
239529,1985,439,75,81,6
184575,2010,424,75,75,0
203775,1243,428,75,76,1
198143,1838,385,75,75,0
240289,1870,395,75,79,4
226045,2007,437,75,76,1
232099,2016,429,75,80,5
198653,1119,408,75,75,0
229628,1856,394,75,77,2
156412,1192,407,75,75,0
237819,2011,434,75,83,8
204539,2100,451,75,75,0
213242,1956,419,75,76,1
211706,1910,409,75,75,0
189433,1585,325,75,75,0
204451,1655,362,75,77,2
215716,1771,376,75,76,1
241827,1718,372,75,80,5
198032,1635,356,75,75,0
186351,1985,423,75,75,0
244206,1498,325,75,84,9
231150,1971,429,75,75,0
221422,1780,377,75,77,2
216814,2027,421,75,76,1
189165,1984,404,75,75,0
208621,2006,428,75,75,0
185068,2008,426,75,75,0
243854,1745,382,75,85,10
204688,2074,431,75,75,0
241042,1773,383,75,85,10
216466,1967,417,75,75,0
204713,2000,422,75,75,0
213928,1999,426,75,77,2
184999,2078,434,75,75,0
231591,1947,413,75,77,2
237221,1869,399,75,83,8
205989,1923,412,75,77,2
189860,1969,413,75,75,0
235172,1928,418,75,85,10
189177,2088,437,75,75,0
190456,1938,412,75,75,0
178424,2071,430,75,75,0
236699,1981,417,75,80,5
191135,1811,404,75,75,0
225439,1999,419,75,81,6
221342,1880,418,75,82,7
251805,1882,420,75,86,11
228509,1956,420,75,82,7
213917,1662,363,75,78,3
211101,1219,427,75,79,4
231836,1890,392,75,82,7
213404,1779,384,75,78,3
192667,1964,438,75,75,0
194201,1655,369,75,75,0
176376,1895,403,75,75,0
215449,2108,439,75,78,3
214169,1666,372,75,75,0
230295,1843,405,75,75,0
199575,1347,430,75,75,0
213654,1973,429,75,80,5
211862,1992,422,75,75,0
219797,1885,411,75,76,1
211348,1200,411,75,79,4
217235,1867,384,75,75,0
215443,1901,415,75,76,1
165536,1602,326,75,75,0
200353,1657,356,75,76,1
232097,1816,386,75,81,6
234913,1877,403,75,75,0
198904,1534,329,75,75,0
226807,2079,438,75,78,3
225782,1979,434,75,81,6
221430,1856,398,75,76,1
215798,2100,449,75,78,3
199158,1938,412,75,75,0
161938,1807,378,75,75,0
238581,1944,417,75,83,8
247028,2070,442,75,83,8
237556,1619,373,75,77,2
230388,1651,363,75,75,0
218868,2102,444,75,75,0
216820,1879,406,75,76,1
212212,1921,426,75,76,1
245235,1983,435,75,81,6
240115,1677,371,75,80,5
253170,1659,374,75,83,8
255472,1851,390,75,81,6
216816,1871,390,75,78,3
198640,1885,391,75,75,0
252143,2009,417,75,84,9
183285,1649,351,75,75,0
244385,1022,399,75,79,4
216158,1989,430,75,75,0
215135,1716,370,75,75,0
235997,1951,413,75,82,7
236007,1759,380,75,80,5
236073,1839,387,75,75,0
236245,1859,407,75,78,3
236298,1977,410,75,82,7
236461,1722,375,75,80,5
236699,1981,417,75,80,5
236804,1760,390,75,80,5
236817,1917,407,75,78,3
236898,1990,427,75,80,5
236899,1802,389,75,80,5
237034,1905,411,75,81,6
237221,1869,399,75,83,8
237321,1885,406,75,80,5
237329,1951,423,75,83,8
237556,1619,373,75,77,2
237626,1915,408,75,80,5
237681,1821,393,75,88,13
237819,2011,434,75,83,8
237841,1970,425,75,78,3
237960,2000,432,75,77,2
238305,1845,407,75,78,3
238370,1596,364,75,81,6
238581,1944,417,75,83,8
238858,1911,404,75,81,6
239335,1875,393,75,84,9
239529,1985,439,75,81,6
235883,1957,427,75,84,9
235634,1888,411,75,78,3
235565,1933,411,75,78,3
183895,1906,394,75,75,0
176733,1829,387,75,75,0
229980,1799,381,75,83,8
247131,1928,421,75,75,0
242267,1788,389,75,81,6
207707,1952,416,75,75,0
205402,1927,403,75,76,1
183129,1741,359,75,75,0
194904,1188,409,75,75,0
253272,1176,397,75,77,2
221016,1967,411,75,75,0
134744,1971,413,75,75,0
185431,1811,383,75,75,0
201303,2062,437,75,75,0
225363,1939,404,75,76,1
192086,1959,411,75,75,0
185174,1992,414,75,75,0
221014,1769,384,75,80,5
201046,1825,389,75,75,0
223061,1923,404,75,75,0
221269,1923,403,75,78,3
261204,1806,388,75,75,0
194644,1991,417,75,75,0
248148,1939,412,75,85,10
219732,1857,402,75,76,1
193107,1114,413,75,75,0
180819,1997,412,75,75,0
239592,1699,368,75,84,9
239795,1873,408,75,75,0
239837,1995,415,75,82,7
202089,1305,416,75,75,0
243854,1745,382,75,85,10
244206,1498,325,75,84,9
245235,1983,435,75,81,6
245426,1599,343,75,81,6
185195,1905,399,75,75,0
235883,1957,427,75,84,9
215147,1658,368,75,77,2
242794,1876,391,75,81,6
231786,1775,378,75,76,1
230250,2035,424,75,75,0
202858,1958,428,75,75,0
210281,1866,396,75,75,0
230502,1789,380,75,75,0
243631,1884,403,75,80,5
191076,2028,419,75,75,0
230244,1913,406,75,75,0
229476,1781,388,75,78,3
221284,1757,383,75,76,1
171875,2128,433,75,75,0
236899,1802,389,75,80,5
236898,1990,427,75,80,5
203362,1994,420,75,75,0
203106,2004,413,75,75,0
246113,1967,433,75,82,7
252000,1904,415,75,81,6
202848,1745,374,75,75,0
243656,1793,393,75,78,3
243627,1974,414,75,81,6
189296,1100,392,75,75,0
241026,1899,404,75,84,9
199792,2071,436,75,75,0
214639,1662,371,75,75,0
207471,1946,410,75,75,0
259694,1798,393,75,83,8
193133,1995,433,75,75,0
188268,1990,414,75,75,0
230252,1923,409,75,75,0
190059,2055,440,75,75,0
240060,1800,403,75,83,8
240115,1677,371,75,80,5
240289,1870,395,75,79,4
240654,1828,398,75,81,6
241042,1773,383,75,85,10
243414,1898,413,75,80,5
241470,1882,410,75,85,10
241673,2020,429,75,75,0
241686,1928,401,75,80,5
241827,1718,372,75,80,5
241990,1807,394,75,75,0
242236,1657,359,75,81,6
242267,1788,389,75,81,6
242392,1594,358,75,80,5
242619,1912,417,75,80,5
242794,1876,391,75,81,6
243231,2084,451,75,81,6
243245,1971,420,75,83,8
224425,2025,442,75,76,1
212432,1167,412,75,75,0
215466,1559,341,75,75,0
213689,1879,408,75,78,3
215228,1655,337,75,75,0
192955,1994,421,75,75,0
242619,1912,417,75,80,5
231355,1951,423,75,82,7
153275,1202,418,75,75,0
211899,1869,398,75,75,0
210619,2002,417,75,76,1
219576,1970,424,75,75,0
224444,1880,395,75,77,2
204472,2051,431,75,75,0
186551,2039,435,75,75,0
228279,1333,427,75,81,6
223671,1541,343,75,79,4
211382,1900,408,75,76,1
200630,1943,416,75,75,0
252084,1815,396,75,81,6
220604,1379,428,75,75,0
247246,1983,431,75,83,8
207807,1933,404,75,75,0
186347,2058,429,75,75,0
191164,1877,401,75,75,0
240060,1800,403,75,83,8
231612,1929,400,75,78,3
232938,1754,385,75,85,10
237034,1905,411,75,81,6
173546,1520,314,75,75,0
214763,1891,391,75,75,0
245940,1897,420,75,84,9
247131,1928,421,75,75,0
246098,1598,360,75,78,3
246113,1967,433,75,82,7
246191,1960,413,75,85,10
246836,1626,358,75,79,4
246960,1877,401,75,85,10
247028,2070,442,75,83,8
247103,1961,420,75,85,10
245940,1897,420,75,84,9
239795,1873,408,75,75,0
172723,1220,421,75,75,0
205431,1817,379,75,75,0
230005,1952,417,75,79,4
190581,1975,415,75,75,0
263286,1028,399,75,76,1
200054,1929,408,75,75,0
209782,1878,398,75,75,0
234102,1142,415,75,80,5
263287,1853,397,75,75,0
213367,1892,408,75,76,1
230323,1116,395,75,75,0
157304,1824,380,75,75,0
226168,1993,425,75,81,6
207993,1971,433,75,75,0
225147,1816,401,75,78,3
225403,2043,435,75,78,3
169595,1985,418,75,75,0
177019,1714,357,75,75,0
229749,1838,389,75,78,3
225653,1872,411,75,77,2
157301,1931,418,75,75,0
209781,2064,427,75,75,0
245426,1599,343,75,81,6
223922,2033,422,75,75,0
204977,1929,407,75,75,0
246960,1877,401,75,85,10
246191,1960,413,75,85,10
243631,1884,403,75,80,5
211119,2022,423,75,75,0
207790,1970,407,75,78,3
236461,1722,375,75,80,5
192427,2032,419,75,75,0
243627,1974,414,75,81,6
237681,1821,393,75,88,13
235634,1888,411,75,78,3
142707,1944,397,75,75,0
190324,1748,381,75,75,0
254909,2044,430,75,82,7
158144,1952,399,75,75,0
228732,1546,339,75,80,5
220876,1898,401,75,77,2
230354,1937,404,75,75,0
180175,1895,397,75,75,0
219087,1898,412,75,82,7
247246,1983,431,75,83,8
233934,1258,420,75,82,7
202445,1476,332,75,78,3
198861,1952,409,75,75,0
235467,2042,435,75,77,2
215251,1316,431,75,76,1
231627,1742,390,75,81,6
210635,1730,378,75,77,2
201931,1181,406,75,76,1
229034,2077,439,75,78,3
223197,1889,398,75,81,6
235997,1951,413,75,82,7
239837,1995,415,75,82,7
192722,1948,402,75,75,0
226515,1913,403,75,75,0
230336,1843,388,75,75,0
242392,1594,358,75,80,5
222429,1916,395,75,79,4
262621,1051,424,75,83,8
216283,1969,416,75,75,0
205531,2036,424,75,76,1
224218,1860,398,75,78,3
229593,1888,403,75,76,1
220633,1790,396,75,78,3
153048,1847,376,75,75,0
230355,1957,416,75,75,0
