ID,ValueEUR,WageEUR,ReleaseClause,ContractUntil
225719,20500000,83000,40500000,2024
225711,17500000,62000,33700000,2024
225659,15000000,24000,32600000,2024
225263,19000000,31000,37500000,2023
221697,21000000,67000,41500000,2025
224371,21000000,57000,41500000,2025
224254,18500000,20000,27300000,2022
224069,14000000,68000,26600000,2024
224003,12000000,24000,26100000,2023
223273,17500000,48000,31100000,2025
223053,9000000,28000,15300000,2021
222943,14000000,58000,23800000,2023
222558,16500000,51000,29300000,2025
222493,15500000,29000,29100000,2022
221832,15000000,13000,25100000,2025
210881,16500000,58000,32600000,2025
228336,18500000,35000,32799999,2022
177633,7000000,31000,15400000,2023
208334,10000000,28000,18000000,2023
171897,4800000,24000,10100000,2022
175379,6500000,10000,10400000,2022
175254,11500000,22000,20700000,2026
173909,6500000,46000,11100000,2022
173306,5000000,41000,8500000,2022
172962,13500000,56000,21600000,2023
174543,1600000,13000,3400000,2022
208364,12500000,27000,17500000,2024
208920,16500000,95000,31800000,2025
209973,14500000,23000,21800000,2023
210372,14000000,47000,26600000,2024
210537,14000000,61000,23800000,2023
210665,12000000,64000,20400000,2022
176772,7000000,17000,14000000,2023
234730,15000000,33000,29600000,2025
235844,15500000,14000,24800000,2024
235794,16500000,45000,34700000,2025
235173,20000000,15000,32000000,2025
234833,13000000,18000,24400000,2025
234777,12000000,73000,23100000,2022
234772,10000000,30000,22000000,2022
234468,14500000,10000,22800000,2023
234678,15000000,35000,26600000,2025
234568,17000000,13000,37400000,2023
227275,12500000,13000,18400000,2023
234426,13000000,46000,27000000,2024
236403,20000000,19000,38000000,2023
227476,10500000,2000,22100000,2023
235889,13500000,42000,0,2022
236499,20000000,47000,42000000,2023
236441,13000000,14000,20500000,2022
236477,16500000,28000,34700000,2024
227508,12000000,28000,26100000,2023
227528,10500000,20000,14700000,2024
227536,10500000,42000,17900000,2024
227927,15000000,41000,29600000,2025
228295,13000000,62000,25700000,2024
228302,14500000,27000,31500000,2025
228414,14500000,37000,25700000,2026
229167,15500000,38000,32200000,2025
212623,15000000,25000,32600000,2024
212602,11000000,65000,21700000,2024
238041,15000000,8000,23600000,2024
237520,16000000,1000,34800000,2024
236786,15500000,42000,30600000,2025
236772,23000000,46000,43700000,2026
236639,12500000,32000,24700000,2022
236593,21500000,28000,45200000,2026
236532,19500000,56000,41000000,2024
225997,11000000,1000,24200000,2022
236496,20000000,56000,0,2022
226637,14500000,22000,33000000,2023
225014,15000000,43000,26600000,2024
225793,22000000,56000,46200000,2025
188988,10500000,64000,20000000,2023
183353,5500000,22000,11600000,2022
183899,8500000,22000,17900000,2023
184703,4200000,19000,7100000,2022
184858,8500000,15000,13200000,2022
185221,5000000,43000,9500000,2023
185239,7000000,13000,11200000,2023
188044,9000000,27000,14400000,2023
188081,9000000,46000,17100000,2023
188103,10000000,24000,21000000,2023
189068,8500000,29000,11900000,2022
181098,2100000,19000,3600000,2022
189250,9000000,77000,17100000,2023
189472,7000000,26000,14700000,2023
190143,7500000,26000,15800000,2023
190149,7500000,25000,15800000,2022
190432,3000000,19000,6300000,2022
190577,6500000,10000,9800000,2021
190875,4900000,33000,0,2022
192045,9000000,42000,14400000,2022
192342,10500000,19000,14700000,2021
181820,9000000,47000,15300000,2024
180808,3400000,1000,7100000,2022
193254,3900000,29000,7000000,2024
172114,4300000,7000,6500000,2021
20775,3400000,10000,7100000,2022
49000,1200000,23000,2200000,2022
146748,1200000,9000,2500000,2022
146758,3600000,23000,7600000,2023
152916,3400000,17000,5800000,2021
154472,3600000,19000,7600000,2022
158963,3000000,11000,6000000,2022
165109,3400000,48000,5800000,2022
170597,3400000,27000,6800000,2024
172879,5000000,1000,10500000,2023
180714,1200000,22000,1900000,2022
173432,5000000,43000,8000000,2026
173521,3400000,13000,6800000,2023
173608,9000000,27000,19800000,2022
176600,5000000,27000,10000000,2023
177326,3400000,1000,7100000,2022
178250,3000000,6000,4700000,2022
179605,8500000,15000,17000000,2023
179789,5000000,51000,9500000,2023
180334,3400000,51000,6500000,2023
192816,8500000,19000,17900000,2024
193290,10500000,120000,21500000,2024
225309,15000000,41000,26600000,2024
222709,8500000,39000,14500000,2026
220287,12500000,17000,22200000,2022
220421,11000000,30000,21700000,2024
220502,14000000,57000,24900000,2023
220621,14000000,59000,27700000,2026
221174,10500000,1000,23100000,2025
222357,16000000,27000,28400000,2023
222390,14500000,21000,33000000,2024
222400,12500000,66000,24700000,2024
222509,14500000,100000,30800000,2023
223550,11000000,20000,22800000,2024
220085,15500000,57000,27500000,2025
223874,13500000,38000,26700000,2024
223898,13000000,15000,27000000,2024
224221,12500000,45000,24700000,2026
224389,21500000,50000,38700000,2023
224422,16500000,31000,31400000,2022
224574,14000000,56000,24900000,2021
233531,16500000,9000,28100000,2024
225024,13000000,56000,25700000,2025
225126,11500000,26000,21600000,2023
220132,9500000,30000,20000000,2023
219522,9500000,24000,21600000,2025
193601,8500000,22000,17900000,2025
215071,5500000,17000,7700000,2023
213013,11000000,15000,17100000,2022
213160,11500000,48000,19300000,2024
213655,13000000,68000,25700000,2024
213761,10500000,42000,17900000,2022
213874,9000000,54000,17100000,2023
214009,10000000,37000,17800000,2023
214947,10500000,62000,20000000,2024
214977,10000000,45000,16800000,2023
215057,7500000,20000,15800000,2026
215160,11000000,17000,16200000,2023
219391,10000000,50000,17800000,2024
215441,15000000,46000,29600000,2025
215502,12000000,30000,21300000,2023
216258,11500000,37000,19600000,2023
216435,13500000,56000,24000000,2024
216497,12500000,59000,22200000,2025
217196,7000000,41000,11900000,2022
217877,13000000,19000,20500000,2023
218659,13000000,52000,25700000,2025
219145,11000000,43000,21700000,2024
234128,14000000,10000,22100000,2022
235945,14500000,49000,25000000,2025
233500,21500000,12000,36600000,2024
202851,10000000,33000,17000000,2024
202562,9500000,52000,16200000,2023
202371,9500000,48000,16200000,2024
202282,10500000,54000,20000000,2024
201505,7000000,19000,14700000,2023
201454,9000000,51000,15300000,2022
201377,9500000,20000,0,2022
201325,1200000,18000,2000000,2023
201315,8500000,43000,13600000,2024
200536,9500000,48000,16200000,2024
200215,9000000,26000,15300000,2024
200094,0,0,0,
199641,8500000,20000,17600000,2024
199580,10000000,50000,18800000,2022
199069,10500000,44000,17900000,2024
199005,8500000,25000,18500000,2023
198140,10500000,51000,16800000,2022
198129,7000000,43000,11200000,2023
198118,9000000,50000,15300000,2023
197948,8500000,23000,18700000,2024
197083,6500000,26000,11700000,2023
196147,4500000,15000,7000000,2021
202789,8500000,34000,15100000,2024
203177,9500000,32000,20000000,2025
212153,10000000,73000,17000000,2023
203487,12000000,37000,23700000,2024
211784,16000000,52000,31600000,2023
211575,11000000,71000,20900000,2024
211454,9500000,68000,18100000,2022
211320,11500000,60000,19800000,2023
211147,14000000,76000,0,2022
210864,11000000,48000,19500000,2025
210617,11500000,41000,19600000,2023
209440,10000000,39000,17000000,2022
209288,10500000,28000,21000000,2023
208777,13500000,27000,29400000,2024
208004,9000000,52000,17100000,2023
207948,12500000,57000,24700000,2024
207791,12500000,68000,22200000,2024
207664,5000000,26000,10500000,2022
232999,15500000,49000,29500000,2025
206652,9500000,49000,18300000,2024
206493,5000000,25000,10000000,2022
206075,9500000,35000,18800000,2022
204876,9500000,27000,20000000,2022
204341,5000000,13000,10000000,2022
203757,10500000,51000,16800000,2023
195479,9500000,50000,17100000,2024
195272,9500000,27000,16200000,2024
194958,10000000,25000,15500000,2023
194932,10500000,74000,20000000,2023
243388,15000000,23000,28100000,2025
243647,18000000,28000,37800000,2023
244263,12000000,51000,21300000,2024
244621,14000000,16000,0,2023
244892,21500000,35000,45200000,2026
245037,21500000,71000,48400000,2026
245155,23000000,13000,36800000,2025
245158,23500000,23000,54100000,2022
245541,22000000,18000,41800000,2025
246172,23500000,27000,54100000,2023
246186,23500000,16000,40000000,2023
246242,17000000,30000,39100000,2026
246420,23000000,29000,48300000,2025
247030,12000000,1000,26100000,2025
247257,22000000,37000,41800000,2025
251116,10000000,1000,21800000,2023
251412,15000000,14000,25100000,2024
252308,13500000,14000,28000000,2022
253109,17000000,10000,28100000,2024
253727,16000000,1000,34800000,2026
254796,23000000,11000,36800000,2025
243282,17000000,27000,35700000,2024
243015,14000000,53000,24900000,2022
242656,20500000,34000,43100000,2026
239901,16000000,27000,30000000,2023
194806,7000000,56000,13300000,2023
194229,9000000,22000,18900000,2023
194022,9000000,13000,18000000,2023
238160,15000000,51000,0,2022
238744,16000000,57000,27600000,2025
238857,11500000,13000,23900000,2023
238896,16000000,14000,33200000,2026
239093,9500000,29000,19000000,2023
239482,21000000,14000,46200000,2026
240471,12500000,22000,22200000,2022
241771,8500000,30000,17000000,2022
240690,17000000,47000,32299999,2026
240702,14000000,15000,29100000,2026
240740,23000000,72000,47200000,2024
241049,15000000,25000,32600000,2024
241096,22500000,25000,42800000,2026
241184,13500000,56000,26700000,2025
241202,21500000,78000,45200000,2026
241508,23000000,16000,43700000,2024
241721,16000000,36000,28400000,2024
212067,5000000,12000,8500000,2024
207421,12500000,55000,24700000,2023
212245,12000000,55000,21300000,2025
230331,2100000,25000,4000000,2024
232440,14000000,37000,27700000,2025
232144,14500000,21000,27200000,2024
212501,13500000,71000,26700000,2023
232104,16000000,62000,31600000,2026
231633,15000000,48000,31500000,2023
231628,21500000,26000,49500000,2027
231554,15500000,64000,32600000,2024
231521,17000000,41000,32299999,2025
231318,15500000,41000,32600000,2025
231102,16500000,24000,36300000,2024
230977,12000000,40000,23700000,2024
230965,15500000,31000,27500000,2024
230899,16500000,54000,0,2022
230717,14000000,59000,27700000,2024
230431,9000000,27000,17100000,2024
230402,12500000,28000,23800000,2024
230384,12000000,37000,21600000,2024
230379,5000000,26000,9500000,2024
230371,10500000,33000,20000000,2024
212491,11000000,56000,21700000,2024
230349,9000000,34000,16200000,2024
230346,10500000,33000,18900000,2024
230337,5500000,23000,10500000,2024
232862,11500000,15000,0,2022
230269,11500000,36000,21900000,2024
232905,10500000,21000,15800000,2023
229773,11000000,48000,18400000,2022
229752,14500000,25000,25700000,2024
229942,14500000,37000,28600000,2025
229971,13000000,18000,27000000,2024
230043,13500000,21000,19900000,2024
230182,9500000,18000,18100000,2024
230197,5500000,32000,9900000,2024
230241,9500000,36000,18100000,2024
207554,0,0,0,
205391,8500000,14000,17600000,2026
205407,7500000,41000,12800000,2022
205566,7000000,28000,14700000,2024
206003,7500000,43000,0,2022
206058,7000000,58000,11600000,2022
206306,6500000,24000,13000000,2023
206115,9000000,34000,17800000,2026
206225,7000000,31000,14700000,2022
206304,6500000,44000,12400000,2023
204308,6500000,18000,10200000,2025
206516,9000000,49000,17800000,2024
205346,7000000,55000,13300000,2022
204529,8000000,88000,0,2022
205201,8500000,21000,18500000,2023
202429,7000000,25000,11900000,2022
204277,6000000,12000,9600000,2023
204125,6500000,950,13700000,2023
204105,6500000,1000,13700000,2023
204077,10000000,44000,19800000,2023
203741,6500000,19000,13000000,2022
203030,6500000,28000,11700000,2025
204691,6000000,9000,9000000,2021
202599,7500000,38000,12800000,2023
202201,6500000,23000,11700000,2024
205186,5000000,40000,9500000,2023
201982,5500000,25000,9900000,2025
201976,7000000,30000,13800000,2025
201956,6000000,13000,9600000,2022
201858,7500000,32000,12800000,2023
246708,8000000,1000,16800000,2024
246785,16500000,52000,34700000,2026
204760,7000000,31000,13300000,2024
205083,6000000,19000,12000000,2022
202685,7500000,43000,12800000,2023
212228,10500000,46000,21800000,2025
212127,7000000,26000,11900000,2022
212204,7000000,24000,10300000,2023
216549,10000000,61000,0,2022
216700,7500000,49000,12000000,2021
216939,5000000,7000,7500000,2024
217699,4800000,57000,9100000,2022
219244,8000000,13000,12600000,2025
219681,8000000,32000,15800000,2025
220196,12000000,33000,25200000,2022
220477,7000000,32000,0,2022
220570,10500000,42000,22100000,2025
220659,10000000,33000,19800000,2024
220746,9500000,1000,21600000,2022
220831,11000000,25000,23900000,2024
221714,11000000,51000,20600000,2023
221841,12000000,46000,25200000,2025
222368,10000000,42000,16800000,2024
222404,10500000,30000,23100000,2024
222461,9000000,13000,19600000,2023
222515,7500000,9000,13500000,2022
222715,8000000,23000,16600000,2022
223113,10000000,44000,17800000,2025
223154,9500000,44000,0,2022
223329,8000000,32000,14200000,2022
223627,6000000,40000,9900000,2024
223690,6500000,1000,14800000,2023
224116,6500000,13000,10400000,2022
224151,7500000,48000,12800000,2024
224158,9500000,36000,16900000,2024
216433,9000000,56000,17800000,2023
216350,6500000,900,14300000,2023
216065,5000000,33000,8500000,2022
213135,10000000,88000,19300000,2024
212219,8500000,21000,17600000,2023
212232,8000000,15000,10000000,2024
212242,9000000,44000,16000000,2026
212260,7500000,29000,15000000,2023
212269,9500000,14000,15000000,2022
212300,8500000,26000,16800000,2023
212678,8000000,23000,17400000,2025
212692,9500000,2000,20700000,2024
212715,7500000,1000,16500000,2024
212811,7000000,28000,13300000,2024
212883,8500000,70000,16800000,2022
212977,8500000,37000,15100000,2022
213388,7500000,43000,14300000,2023
215785,10000000,33000,17800000,2024
214491,7000000,43000,11200000,2023
214781,6000000,17000,9000000,2023
214988,8000000,19000,12000000,2023
215051,5000000,16000,7000000,2023
215064,6500000,16000,11100000,2021
215108,5000000,12000,8000000,2023
215119,7500000,14000,11800000,2022
215270,7500000,10000,11300000,2022
215399,8500000,24000,18500000,2024
215455,9000000,1000,20500000,2024
215689,10000000,56000,17800000,2024
215699,7000000,22000,14700000,2026
206654,8000000,60000,15800000,2024
205211,0,0,0,
207557,4000000,33000,0,2022
225859,9000000,21000,16900000,2023
224396,6500000,9000,9800000,2021
224520,11500000,46000,21600000,2023
224540,10500000,17000,17100000,2022
224739,9500000,1000,20700000,2023
